date,daily_new_cases_avg,active_cases,cumulative_total_deaths,daily_new_deaths_avg,lagged_cumulative_cases_1,lagged_cumulative_cases_2,lagged_cumulative_cases_3,cumulative_total_cases
2020-10-30,46071.142857142855,580903.0,124352.0,540.2857142857143,8088046.0,8038765.0,7988853.0,8136166.0
2020-10-31,45569.857142857145,568847.0,124831.0,524.4285714285714,8136166.0,8088046.0,8038765.0,8182881.0
2020-11-01,45753.142857142855,561080.0,125337.0,528.8571428571429,8182881.0,8136166.0,8088046.0,8229322.0
2020-11-02,45860.857142857145,539640.0,125845.0,527.1428571428571,8229322.0,8182881.0,8136166.0,8266914.0
2020-11-03,46299.142857142855,531821.0,126369.0,526.0,8266914.0,8229322.0,8182881.0,8312947.0
2020-11-04,46378.142857142855,525693.0,127089.0,554.5714285714286,8312946.999999999,8266914.0,8229322.0,8363412.0
2020-11-05,46141.142857142855,518490.99999999994,127780.0,570.2857142857143,8363411.999999999,8312947.0,8266914.0,8411034.0
2020-11-06,46388.42857142857,513955.99999999994,128371.0,574.1428571428571,8411034.0,8363412.0,8312947.0,8460885.0
2020-11-07,46331.71428571428,510971.00000000006,128941.0,587.1428571428571,8460885.0,8411034.0,8363412.0,8507203.0
2020-11-08,46363.142857142855,508758.0,129446.0,587.0,8507203.0,8460885.0,8411034.0,8553864.0
2020-11-09,46308.71428571428,503960.00000000006,129909.0,580.5714285714286,8553864.0,8507203.0,8460885.0,8591075.0
2020-11-10,46115.28571428572,493477.99999999994,130432.0,580.4285714285714,8591075.0,8553864.0,8507203.0,8635754.0
2020-11-11,45803.857142857145,488497.0,130994.0,557.8571428571429,8635754.0,8591075.0,8553864.0,8684039.0
2020-11-12,45266.57142857143,483027.99999999994,131527.0,535.2857142857143,8684039.0,8635754.0,8591075.0,8727900.0
2020-11-13,44622.57142857143,479697.0,132079.0,529.7142857142857,8727900.0,8684039.0,8635754.0,8773243.0
2020-11-14,43957.0,478626.0,132539.0,514.0,8773243.0,8727900.0,8684039.0,8814902.0
2020-11-15,41679.0,464683.0,132984.0,505.42857142857144,8814902.0,8773243.0,8727900.0,8845617.0
2020-11-16,40442.42857142857,452558.0,133445.0,505.1428571428572,8845617.0,8814902.0,8773243.0,8874172.0
2020-11-17,39564.28571428572,445763.0,133928.0,499.42857142857144,8874172.0,8845617.0,8814902.0,8912704.0
2020-11-18,39157.71428571428,441843.0,134530.0,505.1428571428572,8912704.0,8874172.0,8845617.0,8958143.0
2020-11-19,39489.28571428572,442179.0,135130.0,514.7142857142857,8958143.0,8912704.0,8874172.0,9004325.0
2020-11-20,39624.28571428572,439014.0,135702.0,517.5714285714286,9004325.0,8958143.0,8912704.0,9050613.0
2020-11-21,40143.71428571428,439657.0,136212.0,524.7142857142857,9050613.0,9004325.0,8958143.0,9095908.0
2020-11-22,42099.28571428572,442134.0,136734.0,535.7142857142857,9095908.0,9050613.0,9004325.0,9140312.0
2020-11-23,43364.28571428572,436921.0,137226.0,540.1428571428571,9140312.0,9095908.0,9050613.0,9177722.0
2020-11-24,44184.857142857145,442867.0,137727.0,542.7142857142857,9177722.0,9140312.0,9095908.0,9221998.0
2020-11-25,44079.142857142855,450455.0,138256.0,532.2857142857143,9221998.0,9177722.0,9140312.0,9266697.0
2020-11-26,43649.42857142857,453403.0,138759.0,518.4285714285714,9266697.0,9221998.0,9177722.0,9309871.0
2020-11-27,42944.42857142857,453081.0,139257.0,507.85714285714283,9309871.0,9266697.0,9221998.0,9351224.0
2020-11-28,42447.28571428572,452114.0,139764.0,507.42857142857144,9351224.0,9309871.0,9266697.0,9393039.0
2020-11-29,41680.42857142857,445544.0,140218.0,497.7142857142857,9393039.0,9351224.0,9309871.0,9432075.0
2020-11-30,40790.28571428572,433948.0,140711.0,497.8571428571428,9432075.0,9393039.0,9351224.0,9463254.0
2020-12-01,39673.142857142855,426690.0,141222.0,499.28571428571433,9463254.0,9432075.0,9393039.0,9499710.0
2020-12-02,38110.57142857143,421635.0,141732.0,496.57142857142856,9499710.0,9463254.0,9432075.0,9533471.0
2020-12-03,37415.57142857143,413781.0,142315.0,508.0,9533471.0,9499710.0,9463254.0,9571780.0
2020-12-04,36742.0,407579.0,142836.0,511.2857142857143,9571780.0,9533471.0,9499710.0,9608418.0
2020-12-05,35927.142857142855,401256.0,143327.0,509.0,9608418.0,9571780.0,9533471.0,9644529.0
2020-12-06,34960.857142857145,394921.0,143709.0,498.7142857142857,9644529.0,9608418.0,9571780.0,9676801.0
2020-12-07,34379.142857142855,382143.0,144120.0,487.0,9676801.0,9644529.0,9608418.0,9703908.0
2020-12-08,33752.142857142855,376637.0,144532.0,472.85714285714283,9703908.0,9676801.0,9644529.0,9735975.0
2020-12-09,32693.571428571428,372944.0,144877.0,449.2857142857143,9735975.0,9703908.0,9676801.0,9762326.0
2020-12-10,32173.14285714286,361429.0,145375.0,437.14285714285717,9762326.0,9735975.0,9703908.0,9796992.0
2020-12-11,31229.714285714286,357409.0,145825.0,427.0,9796992.0,9762326.0,9735975.0,9827026.0
2020-12-12,30407.285714285717,354273.0,146228.0,414.42857142857144,9827026.0,9796992.0,9762326.0,9857380.0
2020-12-13,29702.14285714286,350533.0,146575.0,409.42857142857144,9857380.0,9827026.0,9796992.0,9884716.0
2020-12-14,28942.714285714286,337738.0,146937.0,402.42857142857144,9884716.0,9857380.0,9827026.0,9906507.0
2020-12-15,28133.285714285714,329785.0,147330.0,399.7142857142857,9906507.0,9884716.0,9857380.0,9932908.0
2020-12-16,26963.714285714286,314234.0,147695.0,402.57142857142856,9932908.0,9906507.0,9884716.0,9951072.0
2020-12-17,25834.57142857143,309743.0,148047.0,381.7142857142857,9951072.0,9932908.0,9906507.0,9977834.0
2020-12-18,25399.85714285714,306504.0,148398.0,367.57142857142856,9977834.0,9951072.0,9932908.0,10004825.0
2020-12-19,24897.0,303228.0,148750.0,360.2857142857143,10004825.0,9977834.0,9951072.0,10031659.0
2020-12-20,24504.571428571428,301768.0,149090.0,359.2857142857143,10031659.0,10004825.0,9977834.0,10056248.0
2020-12-21,24130.714285714286,290407.0,149401.0,352.0,10056248.0,10031659.0,10004825.0,10075422.0
2020-12-22,23771.428571428572,286870.0,149741.0,344.42857142857144,10075422.0,10056248.0,10031659.0,10099308.0
2020-12-23,24638.85714285714,281431.0,150052.0,336.7142857142857,10099308.0,10075422.0,10056248.0,10123544.0
2020-12-24,24233.428571428572,279859.0,150411.0,337.71428571428567,10123544.0,10099308.0,10075422.0,10147468.0
2020-12-25,23570.428571428572,279769.0,150667.0,324.14285714285717,10147468.0,10123544.0,10099308.0,10169818.0
2020-12-26,22390.428571428572,276589.0,150955.0,315.0,10169818.0,10147468.0,10123544.0,10188392.0
2020-12-27,21782.428571428572,275537.0,151243.0,307.5714285714285,10188392.0,10169818.0,10147468.0,10208725.0
2020-12-28,21339.285714285714,266531.0,151499.0,299.7142857142857,10208725.0,10188392.0,10169818.0,10224797.0
2020-12-29,20859.714285714286,260197.00000000003,151790.0,292.7142857142857,10224797.0,10208725.0,10188392.0,10245326.0
2020-12-30,20534.14285714286,255423.99999999997,152097.0,292.14285714285717,10245326.0,10224797.0,10208725.0,10267283.0
2020-12-31,19837.285714285714,252195.0,152348.0,276.7142857142857,10267283.0,10245326.0,10224797.0,10286329.0
2021-01-01,19084.428571428572,248940.99999999997,152539.0,267.42857142857144,10286329.0,10267283.0,10245326.0,10303409.0
2021-01-02,19462.714285714286,245293.00000000003,152811.0,265.14285714285717,10303409.0,10286329.0,10267283.0,10324631.0
2021-01-03,18938.0,242129.0,153031.0,255.42857142857142,10324631.0,10303409.0,10286329.0,10341291.0
2021-01-04,18967.428571428572,228992.0,153237.0,248.28571428571428,10341291.0,10324631.0,10303409.0,10357569.0
2021-01-05,18593.14285714286,225466.0,153511.0,245.85714285714286,10357569.0,10341291.0,10324631.0,10375478.0
2021-01-06,18379.285714285714,226035.0,153740.0,234.71428571428572,10375478.0,10357569.0,10341291.0,10395938.0
2021-01-07,18245.0,223341.0,153981.0,233.28571428571425,10395938.0,10375478.0,10357569.0,10414044.0
2021-01-08,18445.285714285714,222374.0,154217.0,239.7142857142857,10414044.0,10395938.0,10375478.0,10432526.0
2021-01-09,18102.14285714286,221516.0,154435.0,232.0,10432526.0,10414044.0,10395938.0,10451346.0
2021-01-10,18020.0,220711.0,154590.0,222.71428571428572,10451346.0,10432526.0,10414044.0,10467431.0
2021-01-11,17477.714285714286,214441.0,154762.0,217.85714285714286,10467431.0,10451346.0,10432526.0,10479913.0
2021-01-12,17191.14285714286,212390.0,154969.0,208.28571428571428,10479913.0,10467431.0,10451346.0,10495816.0
2021-01-13,16699.0,211402.0,155175.0,205.0,10495816.0,10479913.0,10467431.0,10512831.0
2021-01-14,16352.0,211059.0,155367.0,198.0,10512831.0,10495816.0,10479913.0,10528508.0
2021-01-15,15876.142857142857,209230.0,155546.0,189.85714285714286,10528508.0,10512831.0,10495816.0,10543659.0
2021-01-16,15337.714285714286,206794.0,155732.0,185.28571428571428,10543659.0,10528508.0,10512831.0,10558710.0
2021-01-17,15034.42857142857,206093.0,155882.0,184.57142857142858,10558710.0,10543659.0,10528508.0,10572672.0
2021-01-18,14676.285714285714,198772.0,156023.0,180.14285714285714,10572672.0,10558710.0,10543659.0,10582647.0
2021-01-19,14375.142857142857,195163.0,156187.0,174.00000000000003,10582647.0,10572672.0,10558710.0,10596442.0
2021-01-20,14126.857142857143,190213.0,156343.0,166.85714285714286,10596442.0,10582647.0,10572672.0,10611719.0
2021-01-21,13956.0,186802.0,156509.0,163.14285714285717,10611719.0,10596442.0,10582647.0,10626200.0
2021-01-22,13840.714285714286,183813.0,156668.0,160.28571428571428,10626200.0,10611719.0,10596442.0,10640544.0
2021-01-23,13817.857142857145,182511.0,156828.0,156.57142857142858,10640544.0,10626200.0,10611719.0,10655435.0
2021-01-24,13714.57142857143,182466.0,156964.0,154.57142857142858,10655435.0,10640544.0,10626200.0,10668674.0
2021-01-25,13580.42857142857,175347.0,157085.0,151.71428571428572,10668674.0,10655435.0,10640544.0,10677710.0
2021-01-26,13405.285714285712,174735.0,157216.0,147.0,10677710.0,10668674.0,10655435.0,10690279.0
2021-01-27,12901.714285714286,171858.0,157355.0,144.57142857142858,10690279.0,10677710.0,10668674.0,10702031.0
2021-01-28,13538.714285714286,170289.0,157520.0,144.42857142857142,10702031.0,10690279.0,10677710.0,10720971.0
2021-01-29,13354.57142857143,168331.0,157661.0,141.85714285714286,10720971.0,10702031.0,10690279.0,10734026.0
2021-01-30,13093.714285714288,167188.0,157794.0,138.0,10734026.0,10720971.0,10702031.0,10747091.0
2021-01-31,12849.285714285712,166718.0,157913.0,135.57142857142858,10747091.0,10734026.0,10720971.0,10758619.0
2021-02-01,12785.142857142857,161747.0,158009.0,132.0,10758619.0,10747091.0,10734026.0,10767206.0
2021-02-02,12561.0,158373.0,158127.0,130.14285714285714,10767206.0,10758619.0,10747091.0,10778206.0
2021-02-03,12727.428571428569,153377.0,158238.0,126.14285714285714,10778206.0,10767206.0,10758619.0,10791123.0
2021-02-04,11794.57142857143,149771.0,158361.0,120.14285714285714,10791123.0,10778206.0,10767206.0,10803532.999999998
2021-02-05,11599.42857142857,146975.0,158457.0,113.71428571428571,10803533.000000002,10791123.0,10778206.0,10815222.0
2021-02-06,11439.857142857143,147230.0,158531.0,105.28571428571429,10815222.000000002,10803533.0,10791122.999999998,10827170.0
2021-02-07,11460.57142857143,147148.0,158619.0,100.85714285714286,10827170.0,10815222.0,10803533.0,10838843.0
2021-02-08,11512.0,142183.0,158702.0,99.0,10838843.0,10827170.0,10815222.0,10847790.000000002
2021-02-09,11442.0,139907.0,158789.0,94.57142857142857,10847790.0,10838842.999999998,10827169.999999998,10858299.999999998
2021-02-10,11419.57142857143,140520.0,158911.0,96.14285714285714,10858300.0,10847790.0,10838843.0,10871060.000000002
2021-02-11,10982.857142857143,134064.0,158998.0,91.0,10871060.0,10858300.0,10847790.0,10880413.0
2021-02-12,11046.857142857143,134736.0,159105.0,92.57142857142857,10880412.999999998,10871060.000000002,10858299.999999998,10892549.999999998
2021-02-13,11081.142857142857,135758.0,159192.0,94.42857142857143,10892550.0,10880413.0,10871060.0,10904737.999999998
2021-02-14,11047.0,137804.0,159285.0,95.14285714285714,10904738.0,10892550.000000002,10880413.0,10916172.000000002
2021-02-15,11074.42857142857,135056.0,159363.0,94.42857142857143,10916171.999999998,10904738.0,10892550.0,10925311.0
2021-02-16,11258.0,134728.0,159475.0,98.0,10925310.999999998,10916172.0,10904738.0,10937106.0
2021-02-17,11212.285714285714,135274.0,159566.0,93.57142857142857,10937106.000000002,10925311.0,10916172.000000002,10949546.0
2021-02-18,11682.285714285714,137468.0,159653.0,93.57142857142857,10949546.0,10937106.000000002,10925311.0,10962189.0
2021-02-19,12032.285714285714,141121.0,159773.0,95.42857142857143,10962189.0,10949546.0,10937106.0,10976776.0
2021-02-20,12336.142857142857,143678.0,159875.0,97.57142857142857,10976776.0,10962189.0,10949546.0,10991091.0
2021-02-21,12699.857142857141,148101.0,159956.0,95.85714285714286,10991090.999999998,10976776.0,10962189.0,11005071.000000002
2021-02-22,12935.999999999998,145342.0,160038.0,96.42857142857143,11005071.0,10991090.999999998,10976776.0,11015863.000000002
2021-02-23,13174.285714285714,145041.0,160141.0,95.14285714285714,11015863.0,11005071.0,10991091.0,11029326.0
2021-02-24,13846.285714285714,149632.0,160288.0,103.14285714285714,11029325.999999998,11015863.0,11005071.0,11046470.0
2021-02-25,14407.0,153869.0,160410.0,108.14285714285714,11046470.0,11029326.0,11015863.000000002,11063038.000000002
2021-02-26,14616.857142857145,157433.0,160522.0,107.0,11063038.0,11046470.0,11029326.0,11079094.0
2021-02-27,15049.857142857141,162523.0,160642.0,109.57142857142857,11079093.999999998,11063038.0,11046470.0,11096440.0
2021-02-28,15283.57142857143,166736.0,160752.0,113.71428571428571,11096440.0,11079094.000000002,11063038.000000002,11112056.000000002
2021-03-01,15393.714285714284,166228.0,160833.0,113.57142857142857,11112056.0,11096440.0,11079093.999999998,11123619.0
2021-03-02,15713.857142857143,168216.0,160945.0,114.85714285714286,11123619.0,11112056.000000002,11096440.0,11139323.0
2021-03-03,15754.0,171482.0,161033.0,106.42857142857143,11139323.000000002,11123619.0,11112056.0,11156748.0
2021-03-04,15790.57142857143,174402.0,161149.0,105.57142857142857,11156748.0,11139322.999999998,11123619.0,11173572.0
2021-03-05,16110.0,178429.0,161261.0,105.57142857142857,11173572.000000002,11156748.0,11139323.0,11191864.0
2021-03-06,16305.714285714286,182682.0,161362.0,102.85714285714286,11191864.0,11173572.0,11156748.0,11210580.0
2021-03-07,16745.0,186927.0,161464.0,101.71428571428571,11210580.000000002,11191864.0,11173572.0,11229271.0
2021-03-08,17286.428571428572,185596.0,161542.0,101.28571428571429,11229271.0,11210579.999999998,11191864.0,11244624.000000002
2021-03-09,17449.571428571428,182189.0,161657.0,101.71428571428571,11244624.0,11229271.0,11210580.0,11261470.0
2021-03-10,18223.285714285714,186714.0,161794.0,108.71428571428571,11261470.000000002,11244624.0,11229271.0,11284311.0
2021-03-11,18915.285714285714,196818.0,161909.0,108.57142857142857,11284310.999999998,11261470.0,11244624.0,11305979.000000002
2021-03-12,20232.428571428572,200075.0,162069.0,115.42857142857143,11305978.999999998,11284311.0,11261470.0,11333491.0
2021-03-13,21152.0,208558.0,162231.0,124.14285714285714,11333490.999999998,11305979.0,11284311.000000002,11358644.000000002
2021-03-14,22269.571428571428,217359.0,162354.0,127.14285714285714,11358644.000000002,11333491.0,11305979.0,11385158.0
2021-03-15,23567.285714285714,221477.0,162487.0,135.0,11385157.999999998,11358643.999999998,11333491.0,11409595.0
2021-03-16,25284.85714285714,232410.0,162677.0,145.71428571428572,11409594.999999998,11385158.000000002,11358644.0,11438464.0
2021-03-17,27141.571428571428,250281.0,162851.0,151.00000000000003,11438464.0,11409595.0,11385158.0,11474302.0
2021-03-18,29709.428571428572,269428.0,163009.0,157.14285714285714,11474302.0,11438464.0,11409595.0,11513945.0
2021-03-19,31629.14285714286,286545.0,163201.0,161.71428571428572,11513945.0,11474302.0,11438464.0,11554895.0
2021-03-20,34295.142857142855,307189.0,163402.0,167.28571428571428,11554895.0,11513945.0,11474301.999999998,11598710.0
2021-03-21,37223.0,332775.0,163620.0,180.85714285714286,11598710.0,11554895.0,11513945.0,11645719.0
2021-03-22,39533.57142857143,343449.0,163822.0,190.71428571428572,11645719.0,11598709.999999998,11554894.999999998,11686330.0
2021-03-23,42161.42857142857,366474.0,164104.0,203.85714285714286,11686330.0,11645719.0,11598710.0,11733594.0
2021-03-24,44673.0,393064.0,164358.0,215.28571428571428,11733594.0,11686330.0,11645719.0,11787013.0
2021-03-25,47448.142857142855,418959.0,164620.0,230.14285714285717,11787013.0,11733594.0,11686329.999999998,11846082.0
2021-03-26,50496.857142857145,450606.0,164918.0,245.28571428571428,11846082.0,11787013.0,11733594.0,11908373.0
2021-03-27,53184.857142857145,484191.00000000006,165235.0,261.85714285714283,11908373.0,11846082.0,11787013.0,11971004.0
2021-03-28,56213.0,519946.99999999994,165536.0,273.7142857142857,11971004.0,11908373.0,11846082.0,12039210.000000002
2021-03-29,58428.428571428565,538693.0,165807.0,283.57142857142856,12039210.0,11971004.0,11908373.0,12095329.0
2021-03-30,59270.42857142857,550266.0,166169.0,295.0,12095329.0,12039209.999999998,11971004.0,12148487.0
2021-03-31,61950.85714285714,581540.0,166635.0,325.2857142857143,12148486.999999998,12095329.000000002,12039210.0,12220669.0
2021-04-01,65146.85714285715,612112.0,167114.0,356.2857142857143,12220669.0,12148487.0,12095329.0,12302110.0
2021-04-02,68965.14285714286,656225.0,167844.0,418.0,12302110.0,12220669.0,12148487.0,12391129.0
2021-04-03,73303.28571428571,688635.0,168370.0,447.85714285714283,12391129.0,12302110.0,12220669.0,12484127.0
2021-04-04,78387.14285714286,739104.0,168858.0,474.57142857142856,12484127.0,12391129.0,12302110.0,12587920.0
2021-04-05,84164.0,785117.0,169315.0,501.1428571428571,12587920.0,12484126.999999998,12391129.0,12684477.0
2021-04-06,93037.0,840026.0,169961.0,541.7142857142857,12684477.0,12587920.000000002,12484127.0,12799746.0
2021-04-07,100770.28571428572,906494.0,170662.0,575.2857142857143,12799746.0,12684477.0,12587920.0,12926061.0
2021-04-08,107977.71428571429,975729.0000000001,171484.0,624.2857142857143,12926061.0,12799746.0,12684477.0,13057953.999999998
2021-04-09,115950.57142857143,1042567.0,172276.0,633.1428571428571,13057954.0,12926061.000000002,12799746.0,13202783.0
2021-04-10,124476.85714285714,1103996.0,173136.0,680.8571428571429,13202783.0,13057954.000000002,12926061.0,13355465.000000002
2021-04-11,133922.7142857143,1197602.0,174064.0,743.7142857142857,13355465.0,13202783.0,13057954.0,13525379.0
2021-04-12,143085.14285714287,1260665.0,174968.0,807.5714285714287,13525379.0,13355465.0,13202783.0,13686073.0
2021-04-13,153082.14285714287,1362606.0,176027.0,866.5714285714286,13686073.0,13525379.0,13355464.999999998,13871321.0
2021-04-14,163547.0,1467642.0,177102.0,920.0,13871321.0,13686073.000000002,13525379.0,14070890.0
2021-04-15,175683.7142857143,1565434.0,178328.0,977.7142857142857,14070889.999999998,13871321.0,13686073.0,14287740.000000002
2021-04-16,188414.2857142857,1675090.0,179704.0,1061.142857142857,14287740.0,14070890.0,13871321.000000002,14521683.0
2021-04-17,203856.5714285714,1796109.0,181258.0,1160.2857142857142,14521683.000000002,14287740.0,14070890.0,14782461.000000002
2021-04-18,218912.57142857142,1925980.9999999998,182938.0,1267.7142857142856,14782461.0,14521682.999999998,14287740.000000002,15057767.0
2021-04-19,232663.0,2026729.9999999998,184764.0,1399.4285714285716,15057767.0,14782461.0,14521683.0,15314714.0
2021-04-20,248240.4285714286,2152275.0,186866.0,1548.4285714285713,15314714.0,15057767.0,14782461.0,15609004.0
2021-04-21,264845.14285714284,2286346.0,189054.0,1707.4285714285713,15609004.0,15314713.999999998,15057767.0,15924806.0
2021-04-22,281367.0,2424300.0,191403.0,1867.857142857143,15924806.0,15609004.0,15314714.0,16257309.0
2021-04-23,297253.28571428574,2546215.0,194122.0,2059.714285714286,16257309.0,15924806.0,15609004.0,16602456.0
2021-04-24,309901.14285714284,2676687.0,197001.0,2249.0,16602456.0,16257309.0,15924806.0,16951769.0
2021-04-25,321219.0,2809742.0,199918.0,2425.714285714286,16951769.0,16602456.0,16257309.000000002,17306300.0
2021-04-26,330145.85714285716,2877601.0,202792.0,2575.4285714285716,17306300.0,16951769.0,16602456.0,17625735.0
2021-04-27,339947.5714285714,2974722.0,206211.0,2763.5714285714284,17625735.0,17306300.0,16951769.0,17988637.0
2021-04-28,349041.4285714286,3079821.0,209999.0,2992.1428571428573,17988637.0,17625735.0,17306300.0,18368096.0
2021-04-29,356810.71428571426,3167578.0,213641.0,3176.8571428571427,18368096.0,17988637.0,17625735.0,18754984.0
2021-04-30,364948.28571428574,3266793.0,217298.0,3310.8571428571427,18754984.0,18368096.0,17988637.0,19157094.0
2021-05-01,371126.71428571426,3346201.0,221683.0,3526.0,19157094.0,18754984.0,18368096.0,19549656.0
2021-05-02,373345.0,3412497.0,225480.0,3651.714285714286,19549656.0,19157094.0,18754984.0,19919715.0
2021-05-03,378544.0,3445416.0,229424.0,3804.5714285714284,19919715.0,19549656.0,19157094.0,20275543.0
2021-05-04,381371.0,3485985.0,233849.0,3948.285714285714,20275543.0,19919715.0,19549656.0,20658234.0
2021-05-05,386108.0,3563436.0,238340.0,4048.714285714286,20658234.0,20275543.0,19919715.0,21070852.0
2021-05-06,390043.0,3645225.0,242650.0,4144.142857142857,21070852.0,20658234.0,20275543.0,21485285.0
2021-05-07,389931.0,3722238.0,247288.0,4284.285714285715,21485285.0,21070852.0,20658234.0,21886611.0
2021-05-08,392322.14285714284,3732580.0,251833.0,4307.142857142857,21886611.0,21485285.0,21070852.0,22295911.0
2021-05-09,391813.5714285714,3741179.0,255965.0,4355.0,22295911.0,21886611.000000004,21485285.0,22662410.0
2021-05-10,388054.85714285716,3710307.0,260413.0,4427.0,22662410.000000004,22295911.0,21886611.0,22991927.0
2021-05-11,383170.28571428574,3698451.0,265325.0,4496.571428571428,22991927.0,22662410.0,22295911.0,23340426.0
2021-05-12,375997.14285714284,3704292.0,270104.0,4537.714285714285,23340426.0,22991927.000000004,22662410.0,23702832.0
2021-05-13,365833.5714285714,3698049.0,274704.0,4579.142857142857,23702832.000000004,23340426.0,22991927.0,24046120.0
2021-05-14,355090.28571428574,3666271.0,279649.0,4623.0,24046120.0,23702832.0,23340426.000000004,24372243.0
2021-05-15,341022.0,3609444.0,284583.0,4678.571428571428,24372243.0,24046120.0,23702832.0,24683065.0
2021-05-16,328930.71428571426,3508288.0,289028.0,4723.285714285715,24683065.0,24372243.0,24046119.999999996,24964925.0
2021-05-17,319434.71428571426,3344152.0,293815.0,4771.714285714285,24964925.0,24683065.0,24372243.0,25227970.0
2021-05-18,307816.85714285716,3216581.0,298860.0,4790.714285714285,25227970.0,24964925.0,24683065.0,25495143.999999996
2021-05-19,295510.4285714286,3119620.0,303102.0,4714.0,25495143.999999996,25227970.0,24964925.0,25771405.0
2021-05-20,283507.71428571426,3016773.0,308000.0,4756.571428571428,25771405.0,25495143.999999996,25227970.000000004,26030674.0
2021-05-21,273260.85714285716,2913274.0,312778.0,4732.714285714285,26030673.999999996,25771405.0,25495144.0,26285069.0
2021-05-22,263683.0,2793401.0,316922.0,4619.857142857143,26285069.0,26030674.0,25771405.0,26528846.0
2021-05-23,255250.8571428571,2708747.0,322015.0,4712.428571428572,26528846.0,26285069.0,26030674.0,26751681.000000004
2021-05-24,245646.57142857145,2573774.0,325962.0,4592.428571428572,26751681.0,26528846.0,26285069.0,26947496.0
2021-05-25,237319.71428571426,2482269.0,330814.0,4564.857142857143,26947496.0,26751680.999999996,26528846.0,27156382.0
2021-05-26,228075.71428571432,2406741.0,335180.0,4582.571428571428,27156381.999999996,26947496.0,26751681.0,27367935.0
2021-05-27,216718.7142857143,2318286.0,339093.0,4441.857142857143,27367935.0,27156382.0,26947496.0,27547705.0
2021-05-28,204908.85714285716,2205450.0,343029.0,4321.571428571428,27547705.0,27367935.0,27156382.0,27719430.999999996
2021-05-29,194946.57142857142,2099735.0,346917.0,4285.0,27719431.0,27547705.000000004,27367935.0,27893472.0
2021-05-30,185039.42857142858,2012104.0,350324.0,4044.1428571428573,27893472.0,27719431.0,27547705.0,28046957.0
2021-05-31,175165.57142857142,1880499.0,353652.0,3955.714285714286,28046956.999999996,27893472.000000004,27719431.0,28173655.0
2021-06-01,164357.2857142857,1778480.0,357411.0,3799.5714285714284,28173655.0,28046956.999999996,27893472.000000004,28306883.0
2021-06-02,153293.2857142857,1697285.0,360806.0,3660.8571428571427,28306883.0,28173655.0,28046957.0,28440988.0
2021-06-03,146379.14285714287,1619532.0,364019.0,3560.857142857143,28440988.0,28306883.0,28173655.000000004,28572359.000000004
2021-06-04,139200.57142857142,1538967.0,367738.0,3529.8571428571427,28572359.0,28440988.0,28306883.0,28693835.0
2021-06-05,130700.0,1461216.0,370545.0,3375.4285714285716,28693835.0,28572359.0,28440988.0,28808372.0
2021-06-06,123235.28571428571,1385757.0,373120.0,3256.5714285714284,28808372.0,28693835.0,28572359.000000004,28909603.999999996
2021-06-07,117613.42857142857,1284798.0,375352.0,3100.0,28909604.000000004,28808372.000000004,28693835.0,28996949.0
2021-06-08,111613.2857142857,1214298.0,377680.0,2895.5714285714284,28996949.0,28909604.0,28808372.000000004,29088176.0
2021-06-09,105869.14285714286,1156892.0,379955.0,2735.5714285714284,29088176.0,28996949.0,28909603.999999996,29182072.0
2021-06-10,100139.85714285714,1112390.0,382054.0,2576.4285714285716,29182072.0,29088176.0,28996949.000000004,29273338.0
2021-06-11,94885.42857142857,1072285.0,384060.0,2331.714285714286,29273338.0,29182072.0,29088175.999999996,29358033.0
2021-06-12,90095.14285714286,1017188.0,385964.0,2202.714285714286,29358033.000000004,29273338.0,29182072.0,29439038.0
2021-06-13,85404.85714285714,970665.0000000001,387796.0,2096.5714285714284,29439038.0,29358033.0,29273338.0,29507438.0
2021-06-14,81869.42857142857,907948.0,389307.0,1993.5714285714287,29507437.999999996,29439038.0,29358033.0,29570035.0
2021-06-15,77726.42857142857,860790.0,390837.0,1879.5714285714287,29570035.0,29507437.999999996,29439038.0,29632261.000000004
2021-06-16,73926.14285714286,822707.0,392304.0,1764.142857142857,29632261.0,29570035.0,29507438.000000004,29699554.999999996
2021-06-17,69803.71428571429,795264.0,393679.0,1660.7142857142858,29699555.0,29632261.0,29570035.0,29761964.0
2021-06-18,66390.14285714286,756418.0,395467.0,1629.5714285714287,29761964.0,29699555.0,29632261.000000004,29822764.0
2021-06-19,63187.71428571428,725708.0,397197.0,1604.7142857142858,29822764.0,29761964.0,29699555.0,29881352.000000004
2021-06-20,60989.0,699045.0,398787.0,1570.142857142857,29881352.0,29822764.0,29761963.999999996,29934361.0
2021-06-21,57631.71428571428,660330.0,399936.0,1518.4285714285713,29934361.000000004,29881352.000000004,29822764.0,29973457.0
2021-06-22,56512.714285714275,639123.0,401416.0,1511.2857142857142,29973457.000000004,29934361.0,29881352.0,30027850.0
2021-06-23,54659.142857142855,622768.0,402792.0,1498.2857142857142,30027850.0,29973457.0,29934361.0,30082169.0
2021-06-24,53064.71428571428,608908.0,404169.0,1498.5714285714287,30082169.0,30027850.0,29973457.0,30133417.0
2021-06-25,51386.42857142857,591509.0,405401.0,1419.142857142857,30133417.0,30082168.999999996,30027850.0,30182469.0
2021-06-26,50138.28571428572,582277.0,406708.0,1358.7142857142858,30182468.999999996,30133417.0,30082169.0,30232320.000000004
2021-06-27,49228.85714285714,568974.0,407729.0,1277.4285714285713,30232319.999999996,30182469.0,30133417.0,30278963.0
